id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00245045,0.14,0.98,0.17,1.32,1.05,1.41,3.03,0.18,1.38,0.26,2.68,0.62,2000
USC00245040,1.77,2.04,0.50,0.72,0.97,2.31,0.28,0.31,2.00,2.89,0.35,0.98,2000
USC00245043,1.68,2.57,1.11,1.87,1.43,1.38,0.92,0.03,1.83,2.10,1.01,1.45,2000
USW00024135,0.42,0.50,0.64,0.59,1.91,0.50,0.62,0.21,1.15,1.56,0.37,0.20,2000
USC00244084,4.27,3.53,2.93,2.93,2.80,2.15,0.79,0.07,2.59,1.00,1.88,2.24,2000
USC00248430,0.66,0.21,0.48,0.80,1.50,1.13,0.65,0.67,0.60,2.43,0.40,0.19,2000
USC00244506,0.90,1.53,0.96,1.34,2.05,1.26,0.43,0.46,1.85,1.41,0.58,0.63,2000
USC00241758,0.14,0.38,0.73,0.94,0.85,2.84,3.77,0.46,1.35,0.26,0.72,0.27,2000
USC00242221,0.96,1.13,0.21,0.38,1.44,1.13,0.54,0.08,1.38,1.48,0.63,0.35,2000
USC00248732,0.16,0.57,0.29,1.13,1.47,1.25,3.26,0.09,0.55,0.73,4.16,0.76,2000
USC00243929,0.38,0.48,0.31,0.77,2.00,1.03,4.56,0.24,1.45,0.30,0.21,0.29,2000
USC00241008,0.07,0.13,0.16,0.48,1.28,0.71,0.98,0.35,0.61,1.64,0.30,0.20,2000
USC00247560,0.25,0.43,0.21,0.84,1.54,2.02,3.26,0.87,1.13,0.61,2.62,0.62,2000
USC00244328,3.62,2.43,2.22,2.43,2.39,2.89,0.72,0.25,1.97,1.77,0.83,2.34,2000
USC00240780,0.70,1.52,0.91,0.74,2.32,1.50,0.98,0.18,0.87,0.94,0.24,0.47,2000
USC00247894,1.06,1.56,0.32,0.33,0.98,0.30,0.60,0.22,1.73,2.08,0.47,0.49,2000
USC00245000,2.66,1.06,0.85,1.20,1.25,0.77,0.29,0.34,0.96,0.40,0.98,1.32,2000
USC00247159,0.58,1.21,0.72,0.89,1.33,2.11,0.78,0.15,1.43,2.39,0.76,0.54,2000
USC00244545,0.45,0.31,0.79,1.24,2.48,2.65,1.33,0.14,1.05,0.96,0.78,0.35,2000
USC00240801,0.81,1.69,1.26,1.63,1.57,1.41,0.29,0.07,2.39,0.98,0.59,0.61,2000
USC00248597,0.88,0.92,0.65,0.80,3.68,1.68,0.59,0.66,0.73,2.70,0.76,0.52,2000
USC00242266,1.08,0.35,0.43,0.81,1.37,1.60,0.93,0.17,0.83,0.44,0.20,0.41,2000
USC00243139,1.08,0.97,0.41,0.78,0.83,2.00,0.61,0.30,1.66,0.26,0.26,1.71,2000
USC00244954,0.67,0.59,0.57,1.33,2.65,1.83,1.13,0.51,1.09,2.09,0.60,0.59,2000
USC00243530,0.11,0.17,0.35,0.65,1.95,0.70,1.26,0.07,1.24,0.77,0.13,0.39,2000
USC00247136,0.02,0.40,0.32,0.61,1.21,1.65,1.78,0.10,0.85,0.85,0.52,0.09,2000
USC00244174,0.07,0.23,0.61,0.77,0.49,1.94,0.60,0.04,0.78,0.33,0.26,0.35,2000
USC00245334,0.37,1.03,0.39,3.28,1.72,2.00,2.09,0.02,1.08,0.33,0.38,0.17,2000
USC00245338,0.26,0.30,0.44,0.65,1.09,2.48,1.69,0.04,1.19,0.28,0.24,0.23,2000
USC00241044,0.65,0.66,1.71,1.59,3.08,2.55,0.47,0.89,1.40,2.20,1.32,0.80,2000
USC00241047,0.68,0.83,1.50,1.62,3.45,1.89,1.28,0.51,1.15,2.02,0.89,0.52,2000
USC00245961,1.18,1.73,1.30,2.02,4.87,3.24,0.94,0.94,1.73,1.41,0.51,0.90,2000
USC00243113,0.28,0.79,0.71,0.59,1.36,1.45,0.35,0.37,1.28,0.90,0.21,0.59,2000
USC00244364,0.27,1.01,0.75,0.94,2.05,3.07,1.40,0.41,1.21,1.28,0.78,0.30,2000
USC00240877,0.43,0.61,0.06,0.04,2.57,2.11,0.00,0.18,0.75,1.27,0.34,0.25,2000
USC00244560,0.99,1.20,0.96,0.57,0.65,1.20,0.55,0.05,0.30,0.47,0.36,0.79,2000
USC00241905,0.23,0.83,0.73,1.81,2.41,2.98,1.23,0.27,2.12,0.57,1.01,0.28,2000
USC00244978,0.40,0.92,1.12,1.96,1.79,4.37,2.24,0.33,2.60,1.41,0.81,0.43,2000
USC00241984,0.20,0.50,0.15,0.80,2.40,1.75,1.95,0.05,1.20,0.85,0.55,0.35,2000
USC00241231,0.36,0.75,0.57,0.93,1.90,1.54,4.14,0.15,1.84,0.87,0.89,0.37,2000
USC00243581,0.24,0.68,0.31,1.54,1.02,1.92,5.00,0.11,1.00,0.59,2.23,0.86,2000
USC00246601,0.11,0.85,0.23,1.04,1.39,1.72,2.21,0.04,1.05,0.53,3.15,0.36,2000
USC00243176,0.17,0.22,0.32,0.82,1.48,3.91,3.49,0.78,1.19,0.76,0.04,0.11,2000
USC00244345,0.18,1.83,0.49,1.33,1.46,0.81,1.24,0.14,1.40,0.59,0.57,0.14,2000
USC00248415,0.23,0.11,0.78,0.95,1.48,2.20,3.73,0.32,1.34,0.04,0.11,0.28,2000
USC00248087,3.51,2.49,2.31,1.74,1.42,2.44,0.64,0.15,2.32,2.28,1.61,2.04,2000
USC00244368,0.27,0.92,0.47,0.82,1.16,1.69,1.76,0.02,1.72,0.72,0.00,0.00,2000
USC00249023,0.95,0.75,1.13,1.38,2.67,3.46,1.81,0.78,1.31,1.29,0.87,0.71,2000
USC00245668,0.06,0.32,0.26,1.46,0.46,1.57,3.22,0.00,1.10,0.37,1.69,0.16,2000
USW00094008,0.23,0.25,0.55,1.06,2.56,3.66,2.73,0.26,0.94,0.71,0.89,0.37,2000
USC00245870,0.30,0.78,0.22,1.37,1.41,2.86,1.19,0.67,0.80,0.51,0.53,0.04,2000
USC00248169,0.17,0.66,0.37,0.91,0.65,2.61,1.94,0.13,1.39,0.17,1.36,0.49,2000
USC00246647,0.31,0.89,0.63,1.45,1.39,1.56,1.45,0.65,1.14,0.84,0.78,0.36,2000
USC00246640,0.99,1.30,0.90,1.37,1.90,0.87,2.01,0.40,1.96,1.48,0.87,1.06,2000
USC00245603,0.46,0.40,0.86,0.61,2.53,1.35,1.34,0.30,1.28,1.00,0.42,0.69,2000
USC00245608,0.41,0.47,0.78,0.88,2.44,1.87,0.13,0.51,1.16,1.60,0.77,0.58,2000
USC00241297,0.44,1.81,0.44,0.46,2.56,2.92,0.51,0.28,1.28,0.63,1.00,0.40,2000
USC00246862,0.13,1.09,0.87,1.09,1.09,1.80,1.14,0.05,1.14,1.06,0.19,0.18,2000
USC00244241,0.14,0.71,0.55,0.50,1.99,1.71,0.67,0.41,1.22,3.12,0.35,0.10,2000
USC00249240,0.73,1.67,0.91,1.56,3.57,3.09,0.19,0.34,1.51,0.76,0.65,0.79,2000
USC00245596,0.38,0.75,0.90,1.74,2.07,1.80,1.77,0.12,1.62,0.84,0.58,0.70,2000
USC00248498,0.40,0.63,0.23,1.20,1.41,1.59,2.18,0.21,1.36,0.39,0.25,0.33,2000
USC00249067,1.26,0.78,0.56,0.64,1.55,0.70,0.14,0.02,1.08,2.17,0.91,0.68,2000
USC00242820,0.40,0.22,0.45,0.40,1.01,1.43,0.16,0.00,0.82,0.58,0.10,0.53,2000
USC00243885,1.30,1.52,0.35,0.39,1.47,0.28,0.66,0.08,1.46,1.55,0.44,0.75,2000
USC00246902,0.59,0.80,1.47,1.71,1.91,3.37,1.59,0.16,1.39,1.71,1.29,0.69,2000
USC00247540,0.88,0.96,1.65,2.03,3.03,5.57,2.26,0.15,3.00,2.46,1.00,0.60,2000
USC00248021,0.28,0.78,0.43,0.39,0.15,1.94,0.31,0.40,0.75,1.63,0.53,0.15,2000
USC00246685,1.38,1.26,0.22,1.01,1.25,1.02,0.18,0.00,0.93,3.28,0.81,1.25,2000
USC00247228,0.19,0.39,0.28,0.94,1.83,0.77,2.95,0.25,1.36,0.69,0.11,0.42,2000
USC00241127,0.12,0.96,0.48,1.40,1.30,2.28,1.59,0.72,0.59,0.62,0.90,0.00,2000
USC00246008,1.09,0.65,1.36,1.51,3.02,3.83,1.80,0.33,2.21,1.76,1.33,0.76,2000
USC00244447,1.57,0.41,0.60,0.28,1.00,0.48,0.17,0.10,1.26,2.33,0.37,0.22,2000
USC00241875,0.14,0.61,0.59,0.77,1.51,0.74,3.18,0.48,1.80,0.84,0.44,0.16,2000
USW00024153,1.13,1.33,0.32,0.91,1.29,0.73,0.62,0.17,2.52,2.14,0.23,1.03,2000
USW00024159,2.75,2.17,0.28,0.82,1.08,0.42,0.58,0.20,1.84,1.80,0.31,3.25,2000
USC00247034,0.00,0.41,0.36,1.36,1.74,2.30,1.75,0.27,0.40,0.53,2.22,0.00,2000
USC00246157,0.82,0.50,1.61,1.06,2.81,2.87,0.39,0.27,0.59,4.55,0.62,0.48,2000
USC00247261,0.28,0.54,0.46,0.70,1.30,0.98,1.87,0.18,1.40,0.30,0.43,0.00,2000
USW00024150,0.71,0.63,0.56,0.83,2.33,2.00,1.10,0.49,0.70,1.06,0.26,0.37,2000
USC00245761,0.47,0.29,0.32,1.37,1.85,2.28,1.83,0.54,1.03,0.73,0.22,0.18,2000
USC00245572,0.22,0.36,0.08,0.90,2.21,5.06,4.08,0.82,1.14,0.69,1.26,0.36,2000
USC00249082,0.83,0.92,0.26,0.28,2.06,0.74,0.52,0.13,1.55,1.88,0.43,0.15,2000
USC00248930,0.19,0.25,0.12,0.78,2.42,1.54,1.22,0.76,0.46,1.52,0.31,0.81,2000
USC00248939,0.33,0.21,0.48,1.57,2.38,2.37,2.33,0.32,1.14,0.54,0.11,0.59,2000
USC00247864,0.48,0.37,0.48,1.64,2.19,2.41,2.00,0.16,1.57,0.80,0.37,0.87,2000
USC00242629,3.09,1.87,0.96,1.48,1.31,1.71,0.17,0.35,1.10,0.82,0.87,1.92,2000
USC00243570,0.65,0.12,0.48,0.42,2.01,0.54,0.47,0.91,0.68,1.95,0.79,0.13,2000
USC00242438,0.72,0.40,0.67,0.90,1.73,1.59,2.20,0.03,0.70,0.12,0.41,0.54,2000
USC00241525,0.34,0.68,0.81,0.42,2.65,1.59,0.83,0.20,1.15,1.27,0.58,0.39,2000
USC00246672,0.08,0.13,0.36,1.12,1.67,2.51,2.45,0.10,0.95,0.02,0.00,0.15,2000
