id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00096087,2.72,0.53,11.83,1.78,0.82,6.18,7.53,5.17,3.85,1.25,1.19,0.69,2001
USC00090253,2.45,0.54,11.84,2.43,1.33,9.88,4.72,2.58,4.79,0.08,2.57,2.58,2001
USW00013874,2.78,3.61,9.09,3.29,3.31,6.70,2.55,1.03,2.19,0.79,0.87,2.22,2001
USW00003822,1.71,0.77,6.65,0.71,0.36,6.41,4.85,4.65,4.72,0.16,0.16,0.50,2001
USW00003820,2.64,1.98,7.43,0.94,3.76,4.99,5.00,1.28,3.56,0.18,0.83,0.98,2001
USC00093060,2.58,2.53,8.15,1.73,3.98,6.93,5.69,1.81,2.62,0.77,1.12,1.85,2001
USC00095204,2.47,3.65,8.72,1.24,4.51,9.80,2.71,1.46,1.93,0.84,1.32,2.10,2001
USC00096335,3.21,4.12,9.11,4.97,2.28,5.72,1.99,0.88,2.61,1.05,0.78,2.00,2001
USC00091640,5.38,3.89,9.76,3.69,3.20,6.60,2.35,1.37,2.69,1.67,0.99,3.06,2001
USC00097528,1.42,1.74,7.21,1.00,1.39,4.79,3.71,2.91,0.72,0.08,1.00,0.67,2001
USC00099141,3.97,2.50,10.76,1.40,4.26,7.00,3.38,3.47,1.34,0.94,0.65,2.37,2001
USC00099486,6.44,3.70,9.25,2.14,2.54,6.49,10.82,0.82,2.07,0.27,0.75,1.86,2001
USW00013878,1.26,0.72,5.94,0.81,1.47,11.88,2.71,6.32,8.04,0.22,0.87,2.04,2001
USW00013870,1.20,0.66,7.73,0.33,1.02,5.68,4.91,4.44,3.93,0.33,0.52,0.43,2001
USW00013873,2.75,3.04,8.58,1.83,3.04,5.15,10.38,0.85,1.57,0.42,0.65,1.50,2001
USC00096043,1.97,0.57,11.52,3.97,3.86,5.38,2.15,1.95,2.29,1.20,1.21,2.82,2001
USC00097087,2.46,0.56,12.02,2.59,1.39,11.94,4.37,2.96,5.33,0.15,2.37,2.21,2001
USC00099077,5.39,4.09,7.84,2.42,7.22,13.57,5.98,3.50,2.89,2.22,1.53,3.05,2001
USC00090044,5.56,4.14,7.30,1.96,3.85,7.87,9.43,2.14,2.94,1.75,2.73,4.21,2001
USC00099291,2.95,4.22,12.81,4.93,4.64,3.37,4.79,0.27,2.78,0.12,0.38,2.01,2001
USC00092966,3.02,1.11,8.98,1.19,1.53,9.07,7.68,2.09,3.50,2.73,1.38,0.79,2001
USC00090181,4.73,4.87,6.96,2.57,5.16,9.50,7.35,1.06,3.47,1.69,1.59,1.88,2001
USC00090236,3.78,2.30,6.26,1.42,3.15,4.03,6.15,2.14,2.18,1.53,2.13,2.60,2001
USC00092006,5.71,4.15,6.84,1.79,5.63,4.93,3.40,2.08,4.55,2.22,2.14,3.57,2001
USC00094230,5.91,4.80,4.93,1.47,5.43,5.01,6.70,3.48,4.76,2.11,2.64,4.19,2001
USC00094728,2.24,2.36,12.04,2.83,1.52,6.01,6.09,1.28,3.92,0.31,0.64,1.16,2001
USW00013837,2.68,2.15,7.22,0.93,5.24,9.17,1.45,2.31,1.60,0.30,1.13,1.24,2001
