id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USW00014757,1.72,1.38,4.33,1.05,2.52,4.04,2.62,2.05,4.31,0.80,0.81,1.95,2001
USC00307035,5.65,2.35,6.59,0.49,3.37,5.99,2.11,2.83,2.90,0.69,0.66,6.35,2001
USC00307329,1.40,2.30,3.80,1.05,3.28,2.48,1.60,2.72,2.16,3.53,2.50,4.67,2001
USC00305248,1.20,4.51,5.31,1.16,3.55,5.64,4.94,3.00,1.71,1.26,1.37,2.04,2001
USC00303955,1.17,1.32,4.12,0.86,2.15,1.44,1.57,1.68,4.17,2.26,2.62,2.60,2001
USC00303983,1.25,1.34,3.88,1.19,2.21,3.80,2.41,2.91,3.47,2.78,1.92,2.73,2001
USC00301580,1.98,2.04,4.11,0.88,2.23,3.02,1.56,1.75,4.66,1.91,2.73,2.77,2001
USC00303184,0.92,0.86,4.38,1.17,2.33,5.10,1.98,2.35,4.11,1.83,2.08,2.61,2001
USC00309000,2.26,3.37,4.01,0.78,2.78,2.08,1.15,4.87,4.65,4.36,3.29,3.54,2001
USC00301974,0.23,1.03,2.57,0.92,2.53,1.49,1.13,2.94,2.40,1.83,2.19,3.00,2001
USC00300343,1.12,1.06,4.37,0.72,2.42,1.58,2.04,1.81,3.70,2.02,2.08,2.31,2001
USC00306957,0.46,2.29,0.00,0.60,2.10,3.57,3.81,1.37,2.15,1.57,0.96,0.49,2001
USC00303851,2.33,4.82,5.08,1.88,2.88,5.07,2.97,4.20,6.74,4.70,4.43,5.69,2001
USC00308086,0.93,1.28,5.48,0.64,1.70,6.66,1.94,2.22,6.48,1.40,1.86,2.20,2001
USC00301752,1.65,2.17,4.32,1.50,3.29,4.43,3.79,0.41,4.19,1.37,2.15,2.27,2001
USC00304912,1.00,2.99,4.62,1.05,2.77,3.48,2.39,2.89,6.49,4.25,2.96,3.78,2001
USC00300085,0.42,0.36,2.54,1.31,2.22,3.75,1.53,2.99,3.07,3.09,2.80,2.24,2001
USC00303284,0.91,2.82,6.13,0.60,2.39,4.52,2.39,1.18,3.72,1.25,2.46,2.45,2001
USC00303065,1.15,1.83,4.41,3.39,3.31,2.03,1.18,2.22,4.10,3.81,2.43,3.20,2001
USC00302627,0.75,1.08,4.77,0.59,2.33,6.20,2.59,2.63,4.48,1.67,1.89,2.64,2001
USC00304575,0.87,1.95,5.37,1.04,1.59,4.24,2.88,1.79,2.56,1.24,1.10,2.17,2001
USW00004725,0.96,1.56,5.41,0.73,1.99,8.60,2.50,2.21,4.61,1.60,1.84,2.30,2001
USC00306047,1.59,2.33,3.11,1.38,4.94,1.34,2.52,2.37,3.22,4.84,3.06,4.21,2001
USC00304772,0.70,0.59,4.87,1.00,1.20,2.65,1.03,2.80,5.23,1.51,1.69,1.22,2001
USC00306196,0.84,1.37,4.57,2.52,3.30,1.91,1.68,2.76,3.40,3.28,2.30,2.84,2001
USC00302036,1.57,2.31,5.03,0.80,2.91,3.82,3.12,2.12,5.04,1.70,1.57,2.64,2001
USC00301168,1.01,1.43,5.44,0.58,1.72,5.90,2.48,2.62,5.43,1.76,1.91,2.37,2001
USC00308594,0.86,0.65,7.22,1.65,2.99,3.42,1.07,2.04,3.38,1.31,2.39,1.65,2001
USC00300048,6.91,1.83,5.64,1.14,3.32,3.30,2.60,1.77,1.39,1.33,1.23,1.82,2001
USC00303025,0.77,1.91,2.57,2.23,3.07,3.06,1.54,2.68,3.04,4.54,2.79,3.85,2001
USC00304025,1.15,1.81,4.08,0.80,2.91,5.79,2.74,2.56,3.17,1.15,1.09,2.10,2001
USC00300023,0.56,0.49,2.41,1.86,2.67,3.25,1.37,2.45,3.98,1.75,1.46,2.17,2001
USC00301521,1.71,2.82,4.83,1.08,3.61,0.42,2.96,0.90,6.87,1.18,1.24,3.26,2001
USW00004781,3.43,1.98,8.38,1.92,3.27,4.09,1.54,5.02,2.33,1.06,0.63,2.15,2001
