id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00131962,0.00,1.60,5.62,1.79,2.09,6.07,4.24,3.40,1.74,1.22,1.82,0.00,2000
USC00138568,0.98,0.97,1.11,4.35,3.28,7.78,4.84,1.91,2.54,1.12,1.96,1.96,2000
USW00094910,1.07,1.07,1.21,2.76,6.91,7.07,3.40,1.56,1.59,1.07,2.52,1.89,2000
USC00132689,0.75,1.15,1.07,1.44,3.43,3.57,2.09,4.50,0.89,2.89,1.65,0.42,2000
USC00136243,0.10,0.91,1.06,2.88,1.88,6.12,2.36,0.37,0.91,2.31,0.40,0.35,2000
USC00132235,1.15,2.55,0.63,4.06,5.41,6.61,2.90,2.59,4.30,0.85,1.36,1.72,2000
USC00134244,0.71,1.58,0.92,0.72,3.18,5.44,2.06,3.00,1.01,1.89,2.62,2.68,2000
USC00136492,0.48,1.04,1.32,1.97,4.09,7.23,3.22,2.21,2.24,1.92,2.71,3.74,2000
USC00130157,0.59,1.19,0.71,2.55,4.96,5.72,5.37,2.15,1.39,1.79,1.49,2.30,2000
USC00132789,1.39,1.80,0.94,2.43,2.63,8.33,4.83,1.22,3.34,1.98,1.52,2.51,2000
USC00136910,0.77,1.39,0.60,1.52,1.92,9.70,3.91,2.91,4.58,1.79,0.99,0.93,2000
USC00131704,1.44,0.86,0.88,3.11,4.13,8.20,8.17,1.51,2.57,1.63,3.31,2.24,2000
USC00132573,0.76,1.22,0.74,1.54,3.90,8.14,6.13,2.76,1.23,1.88,2.38,2.25,2000
USC00130910,1.62,1.39,1.20,2.93,2.12,5.73,4.13,0.69,3.21,2.85,1.74,2.54,2000
USC00133509,0.14,2.47,0.37,1.74,2.70,4.25,7.05,1.26,0.61,1.28,2.01,0.95,2000
USC00134758,0.53,1.30,0.80,0.94,1.81,6.88,2.92,3.95,3.46,1.30,1.45,1.65,2000
USC00137147,0.49,0.77,1.11,3.61,4.42,2.52,3.90,2.24,0.78,2.89,3.10,0.89,2000
USC00134142,0.59,1.12,1.35,1.64,4.62,6.31,4.43,2.49,1.89,2.31,2.42,1.90,2000
USC00139062,0.61,1.20,0.88,1.45,4.38,7.00,4.35,1.85,1.36,1.89,1.74,2.81,2000
USC00132299,1.11,2.37,1.05,2.08,2.47,7.94,4.21,0.93,3.65,1.50,1.80,1.84,2000
USC00134557,1.24,1.31,1.26,1.25,5.78,7.63,3.34,3.30,1.08,2.32,3.54,2.61,2000
USC00133290,0.09,1.30,1.42,1.76,1.31,8.01,8.00,0.95,1.05,2.53,2.18,1.13,2000
USC00130385,0.21,2.21,0.35,1.25,2.23,4.65,2.18,1.58,0.60,2.05,1.83,0.00,2000
USC00138296,0.97,1.21,0.54,1.35,3.62,6.25,7.38,1.66,1.28,1.11,2.31,1.22,2000
USC00130923,1.19,0.91,1.87,2.05,3.61,6.80,3.94,3.48,1.15,2.09,2.56,1.41,2000
USC00132603,1.09,1.59,1.19,4.18,4.59,6.20,3.26,3.51,2.60,0.57,3.17,3.96,2000
USC00136566,0.40,1.26,0.57,0.71,2.73,5.22,4.90,1.10,0.85,1.73,2.73,1.44,2000
USC00137386,0.58,1.62,0.89,1.99,3.51,4.91,2.96,3.47,0.83,2.93,3.22,1.19,2000
USC00135837,1.29,2.16,1.49,5.64,6.82,8.46,4.13,2.41,4.33,2.34,1.57,2.18,2000
USC00130241,0.55,1.09,0.53,1.40,5.40,5.65,3.16,1.79,1.02,1.67,1.48,1.61,2000
USC00136719,1.07,1.27,1.07,1.57,3.49,2.83,5.78,4.95,0.84,2.53,3.03,2.13,2000
USC00137594,0.75,1.38,0.84,1.29,3.85,4.16,3.63,3.71,0.74,3.29,2.59,1.31,2000
USC00135992,0.49,0.86,0.76,1.94,6.00,7.12,2.87,2.61,1.33,0.91,2.00,1.39,2000
USC00138270,0.30,0.84,1.21,1.17,3.33,4.12,6.30,3.48,1.11,2.06,1.87,0.00,2000
USC00131635,1.42,3.29,0.61,3.16,3.55,9.17,2.74,3.31,5.40,0.59,1.70,2.33,2000
USC00134101,1.22,1.06,0.59,3.00,5.85,7.46,5.46,3.55,4.05,1.61,1.59,1.66,2000
USC00134502,0.10,2.50,3.00,1.12,1.09,8.58,5.06,3.30,2.73,1.58,1.81,0.00,2000
USC00130213,0.92,1.16,1.12,3.62,3.81,6.63,5.80,2.56,3.82,1.66,1.68,1.48,2000
USC00136190,0.61,1.51,0.94,1.83,4.63,4.40,2.20,2.07,0.57,3.09,2.79,0.77,2000
USC00134735,0.54,0.96,1.07,1.42,3.83,2.15,1.15,2.80,1.24,2.12,0.63,0.89,2000
USC00132864,1.30,1.76,1.20,2.20,5.99,4.41,5.40,5.21,7.36,2.26,2.31,1.16,2001
USC00135250,1.70,0.25,1.30,5.19,10.08,3.59,0.56,0.92,5.77,2.85,1.10,0.59,2001
USC00136527,1.50,1.75,1.42,2.37,7.24,2.62,1.51,2.58,3.85,2.53,0.69,0.79,2001
USC00130203,1.16,1.98,1.04,2.76,5.96,3.24,1.66,2.66,6.50,2.47,1.35,0.57,2001
USC00130200,1.11,1.28,1.11,3.78,7.49,1.96,1.90,2.91,5.87,2.56,1.43,0.38,2001
USC00131402,1.37,1.35,1.42,2.78,8.24,1.86,2.67,2.52,5.95,1.20,0.72,0.48,2001
USC00136755,0.96,1.30,1.20,2.65,6.92,3.17,4.94,2.39,3.46,1.97,1.59,0.74,2001
USC00138806,1.28,1.93,1.05,2.87,8.44,3.12,4.20,5.47,2.95,2.77,1.96,0.51,2001
USC00133584,1.40,1.93,1.19,3.16,9.12,5.02,7.63,2.07,2.78,2.00,1.83,1.04,2001
USC00137669,1.33,3.69,1.76,2.45,7.36,4.75,4.91,0.67,3.52,1.83,0.87,0.43,2001
USC00137664,1.80,1.41,0.68,7.48,4.49,4.54,3.96,0.55,1.74,0.70,4.09,0.33,2001
USC00137613,1.63,3.72,1.77,3.01,6.81,5.78,5.82,0.63,5.57,1.64,1.32,0.60,2001
USC00136327,1.20,0.87,2.51,3.78,7.97,4.33,1.90,2.99,3.09,2.63,0.95,1.62,2001
